codigo,exist_edu,exist_cult,exist_patr,exist_saude,exist_assist,exist_seg_al,exist_dir_mulh,exist_cri_adol,atv_edu,atv_cult,atv_patri,atv_saude,atv_assist,atv_seg_al,atv_dir_mulh,atv_cri_adol,delib_edu,delib_cult,delib_pres_patri,delib_saude,delib_seg_al,delib_cri_adol,consult_sau,consult_seg_al,consult_cri_adol,consult_educ,consult_cult,consult_patri,norm_edu,norm_cult,norm_patri,norm_sau,norm_seg_ali,norm_cri_adol,fisc_edu,fisc_cult,fisc_patri,fisc_sau,fisc_seg_ali,fisc_cri_adol,d_atv_edu,d_atv_cult,d_atv_patri,d_atv_saude,d_atv_assist,d_atv_seg_al,d_atv_dir_mulh,d_atv_cri_adol,soma_exist_cons,soma_atv_cons,soma_delib_cons,soma_consult_cons,soma_norm_cons,soma_fisc_cons,eq1_exist,eq1_atv,eq1_delib,eq1_consult,eq1_norm,eq1_fisc,grau_part,municipio,estado,_merge
1200435,1,0,0,1,1,0,0,1,6,0,0,12,7,0,0,10,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,0,2,2,3.5,3.5,3.5,1,2.6666667,2.6666667,3.0416667,,,master only (1)
1200450,1,1,0,1,1,0,0,1,1,0,0,10,12,0,0,12,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,4,4,4,3,3,3,3.5,3.5,4.3333335,3.5,3.5,3.5,3.8583333,Prefeitura Municipal de Senador Guiomard - AC,AC,matched (3)
1200500,1,0,0,1,1,1,0,1,0,0,0,12,8,0,0,24,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,3,3,3,0,0,4,2.875,2.875,3.5,1,1,4.3333335,2.8916667,Prefeitura Municipal de Sena Madureira - AC,AC,matched (3)
1200609,1,1,1,1,1,0,0,1,6,0,0,8,6,0,0,4,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,2,5,3.5,3.5,3.5,3.5,2.6666667,5.1666665,3.5916667,Prefeitura Municipal de Tarauacá - AC,AC,matched (3)
1200708,1,1,0,1,1,0,1,1,2,0,0,10,16,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,5,4,4,1,3,2,4.125,3.5,4.3333335,1.8333334,3.5,2.6666667,3.6583333,Prefeitura Municipal de Xapuri - AC,AC,matched (3)
1200807,1,1,1,1,1,0,1,1,2,0,0,4,9,0,12,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,5,4,4,3,3,5,4.125,3.5,4.3333335,3.5,3.5,5.1666665,4.1166668,Prefeitura Municipal de Porto Acre - AC,AC,matched (3)
1300029,1,0,0,1,1,0,0,1,11,0,0,10,12,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,4,3,3,2,0,2,3.5,2.875,3.5,2.6666667,1,2.6666667,2.9666667,Prefeitura Municipal de Alvarães - AM,AM,matched (3)
1300060,1,0,0,1,1,0,0,1,12,0,0,12,9,0,0,5,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Amaturá - AM,AM,matched (3)
1300086,1,0,0,1,1,0,0,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2,2,2,2,2,2.25,2.25,2.6666667,2.6666667,2.6666667,2.6666667,2.5666668,Prefeitura Municipal de Anamã - AM,AM,matched (3)
1300102,1,0,0,1,1,0,1,0,7,0,0,12,15,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,4,4,2,1,1,2,3.5,3.5,2.6666667,1.8333334,1.8333334,2.6666667,2.6833334,Prefeitura Municipal de Anori - AM,AM,matched (3)
1300144,1,0,0,1,1,1,0,1,12,0,0,14,12,0,0,12,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,2,1,0,2,3.5,3.5,2.6666667,1.8333334,1,2.6666667,2.5916667,Prefeitura Municipal de Apuí - AM,AM,matched (3)
1300201,1,0,0,1,1,0,0,1,12,0,0,8,6,0,0,6,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,3,2,3,3.5,3.5,2.6666667,3.5,2.6666667,3.5,3.05,Prefeitura Municipal de Atalaia do Norte - AM,AM,matched (3)
1300300,1,0,0,1,1,0,0,1,3,0,0,12,10,0,0,7,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Autazes - AM,AM,matched (3)
1300409,1,0,0,1,1,1,0,1,2,0,0,7,6,0,0,6,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,4,4,4,3,3,2,3.5,3.5,4.3333335,3.5,3.5,2.6666667,3.7666667,Prefeitura Municipal de Barcelos - AM,AM,matched (3)
1300508,1,0,0,1,1,0,0,1,6,0,0,8,10,0,0,10,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,1,1,3,3.5,3.5,3.5,1.8333334,1.8333334,3.5,3.1333334,Prefeitura Municipal de Barreirinha - AM,AM,matched (3)
1300607,1,1,0,1,1,0,0,1,0,2,0,33,8,0,0,8,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,4,4,4,4,4,4,3.5,3.5,4.3333335,4.3333335,4.3333335,4.3333335,4.1333337,Prefeitura Municipal de Benjamin Constant - AM,AM,matched (3)
1300631,1,0,0,1,1,0,0,1,7,0,0,6,13,0,0,10,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,1,3,3.5,3.5,3.5,2.6666667,1.8333334,3.5,3.2249999,Prefeitura Municipal de Beruri - AM,AM,matched (3)
1300680,1,0,0,1,1,0,0,1,3,0,0,12,12,0,0,9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,3,1,1,2,3.5,3.5,3.5,1.8333334,1.8333334,2.6666667,3.0416667,Prefeitura Municipal de Boa Vista do Ramos - AM,AM,matched (3)
1300706,1,1,0,1,1,0,0,0,6,1,0,7,7,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,4,4,3,1,2,3,3.5,3.5,3.5,1.8333334,2.6666667,3.5,3.2249999,Prefeitura Municipal de Boca do Acre - AM,AM,matched (3)
1300805,1,0,0,1,1,0,1,1,36,0,0,12,11,0,10,12,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,5,5,3,2,2,3,4.125,4.125,3.5,2.6666667,2.6666667,3.5,3.4666667,Prefeitura Municipal de Borba - AM,AM,matched (3)
1300839,1,0,0,1,1,0,0,1,2,0,0,3,8,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,1,1,2,3.5,3.5,2.6666667,1.8333334,1.8333334,2.6666667,2.6833334,Prefeitura Municipal de Caapiranga - AM,AM,matched (3)
1300904,1,0,0,1,1,0,0,1,2,0,0,9,3,0,0,3,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,2,2,1,3.5,3.5,3.5,2.6666667,2.6666667,1.8333334,3.1333334,Prefeitura Municipal de Canutama - AM,AM,matched (3)
1301001,1,0,0,1,1,0,0,1,4,0,0,9,8,0,0,24,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,1,1,3,3.5,3.5,2.6666667,1.8333334,1.8333334,3.5,2.7750001,Prefeitura Municipal de Carauari - AM,AM,matched (3)
1301100,1,0,0,1,1,0,0,1,24,0,0,12,12,0,0,12,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,3,2,3.5,3.5,3.5,2.6666667,3.5,2.6666667,3.3166666,Prefeitura Municipal de Careiro - AM,AM,matched (3)
1301159,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,12,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,2,2,2,3.5,3.5,3.5,2.6666667,2.6666667,2.6666667,3.2250001,Prefeitura Municipal de Careiro da Várzea - AM,AM,matched (3)
1301209,1,1,0,1,1,1,1,1,6,3,0,12,14,0,0,8,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,5,5,4,5,3,3,4.125,4.125,4.3333335,5.1666665,3.5,3.5,4.1916666,Prefeitura Municipal de Coari - AM,AM,matched (3)
1301308,1,0,0,1,1,0,0,1,2,0,0,12,6,0,0,6,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Codajás - AM,AM,matched (3)
1301407,1,0,0,1,1,0,0,1,4,0,0,8,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,1,0,0,3,3.5,3.5,1.8333334,1,1,3.5,2.2333333,Prefeitura Municipal de Eirunepé - AM,AM,matched (3)
1301506,1,0,0,1,1,0,1,1,4,0,0,20,5,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,0,1,3,3.5,3.5,3.5,1,1.8333334,3.5,3.0416667,Prefeitura Municipal de Envira - AM,AM,matched (3)
1301605,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,12,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Fonte Boa - AM,AM,matched (3)
1301654,1,0,0,1,1,0,1,1,1,0,0,3,9,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,5,5,0,0,0,3,4.125,4.125,1,1,1,3.5,2.0250001,Prefeitura Municipal de Guajará - AM,AM,matched (3)
1301704,1,1,0,1,1,1,1,1,0,3,0,25,12,12,0,3,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,5,5,5,4,3,4,4.125,4.125,5.1666665,4.3333335,3.5,4.3333335,4.5500002,Prefeitura Municipal de Humaitá - AM,AM,matched (3)
1301803,0,0,0,1,1,0,0,1,0,0,0,12,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,0,0,1,2,2.875,2.875,1,1,1.8333334,2.6666667,1.725,Prefeitura Municipal de Ipixuna - AM,AM,matched (3)
1301852,1,0,0,1,1,0,0,0,24,0,0,12,12,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3,3,2,2,2,2,2.875,2.875,2.6666667,2.6666667,2.6666667,2.6666667,2.7166667,Prefeitura Municipal de Iranduba - AM,AM,matched (3)
1301902,1,0,1,1,1,0,0,0,12,0,2,12,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,4,4,2,2,2,3,3.5,3.5,2.6666667,2.6666667,2.6666667,3.5,2.9583335,Prefeitura Municipal de Itacoatiara - AM,AM,matched (3)
1301951,1,0,0,1,1,0,0,1,1,0,0,12,6,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,1,1,2,3,3.5,3.5,1.8333334,1.8333334,2.6666667,3.5,2.5083334,Prefeitura Municipal de Itamarati - AM,AM,matched (3)
1302009,1,0,0,1,1,0,0,1,0,0,0,8,7,0,0,5,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,3,2,3,3,2.875,2.875,3.5,2.6666667,3.5,3.5,3.2583334,Prefeitura Municipal de Itapiranga - AM,AM,matched (3)
1302108,1,0,0,1,1,0,0,1,2,0,0,6,6,0,0,4,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,4,4,3,1,1,1,3.5,3.5,3.5,1.8333334,1.8333334,1.8333334,2.95,Prefeitura Municipal de Japurá - AM,AM,matched (3)
1302207,1,0,0,1,1,0,0,1,1,0,0,12,10,0,0,5,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,Prefeitura Municipal de Juruá - AM,AM,matched (3)
1302306,1,0,0,1,1,0,0,1,4,0,0,15,4,0,0,4,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,Prefeitura Municipal de Jutaí - AM,AM,matched (3)
1302405,1,0,0,1,1,0,0,1,7,0,0,9,16,0,0,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,1,2,1,2,3.5,3.5,1.8333334,2.6666667,1.8333334,2.6666667,2.4166667,Prefeitura Municipal de Lábrea - AM,AM,matched (3)
1302504,1,1,0,1,1,1,1,1,12,0,0,12,12,0,0,12,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,4,4,4,4,3,4,3.5,3.5,4.3333335,4.3333335,3.5,4.3333335,4.041667,Prefeitura Municipal de Manacapuru - AM,AM,matched (3)
1302553,1,0,0,1,1,0,0,1,6,0,0,10,13,0,0,20,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,4,4,3,2,1,1,3.5,3.5,3.5,2.6666667,1.8333334,1.8333334,3.0416667,Prefeitura Municipal de Manaquiri - AM,AM,matched (3)
1302603,1,1,1,1,1,1,1,1,12,14,1,12,24,12,18,12,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,8,8,6,5,2,3,6,6,6,5.1666665,2.6666667,3.5,5.2666669,Prefeitura Municipal de Manaus - AM,AM,matched (3)
1302702,1,0,0,1,1,0,0,1,6,0,0,12,10,0,0,8,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,1,2,1,3,3.5,3.5,1.8333334,2.6666667,1.8333334,3.5,2.5083334,Prefeitura Municipal de Manicoré - AM,AM,matched (3)
1302801,1,0,0,1,1,0,0,0,12,0,0,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,3,3,1,0,0,1,2.875,2.875,1.8333334,1,1,1.8333334,1.9,Prefeitura Municipal de Maraã - AM,AM,matched (3)
1302900,1,1,0,1,1,0,0,1,5,12,0,10,10,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,5,4,4,4,4,4,4.125,3.5,4.3333335,4.3333335,4.3333335,4.3333335,4.2083335,Prefeitura Municipal de Maués - AM,AM,matched (3)
1303007,1,0,0,1,1,0,0,1,4,0,0,6,9,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,1,0,0,2,3.5,3.5,1.8333334,1,1,2.6666667,2.1416667,Prefeitura Municipal de Nhamundá - AM,AM,matched (3)
1303106,1,0,0,1,1,0,1,1,12,0,0,17,15,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,1,3,3,3.5,3.5,3.5,1.8333334,3.5,3.5,3.3166666,Prefeitura Municipal de Nova Olinda do Norte - AM,AM,matched (3)
1303205,1,1,0,1,1,0,0,1,4,2,0,17,8,0,0,3,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,5,5,3,2,3,4,4.125,4.125,3.5,2.6666667,3.5,4.3333335,3.6500001,Prefeitura Municipal de Novo Airão - AM,AM,matched (3)
1303304,1,1,0,1,1,0,0,1,3,0,0,12,8,0,0,6,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,4,4,4,2,2,1,3.5,3.5,4.3333335,2.6666667,2.6666667,1.8333334,3.4916668,Prefeitura Municipal de Novo Aripuanã - AM,AM,matched (3)
1303403,1,0,0,1,1,1,0,1,31,0,0,12,10,0,0,8,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,4,3,3,3.5,3.5,3.5,4.3333335,3.5,3.5,3.5916667,Prefeitura Municipal de Parintins - AM,AM,matched (3)
1303502,1,0,0,1,1,0,0,1,8,0,0,17,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,4,3,0,3,0,3,3.5,2.875,1,3.5,1,3.5,2.075,Prefeitura Municipal de Pauini - AM,AM,matched (3)
1303536,1,0,0,1,1,0,0,1,4,0,0,15,10,0,0,6,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Presidente Figueiredo - AM,AM,matched (3)
1303569,1,0,0,1,1,0,0,1,6,0,0,15,10,0,0,5,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Rio Preto da Eva - AM,AM,matched (3)
1303601,1,0,0,1,1,0,0,1,3,0,0,7,10,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,1,2,2,3.5,3.5,2.6666667,1.8333334,2.6666667,2.6666667,2.7750001,Prefeitura Municipal de Santa Isabel do Rio Negro - AM,AM,matched (3)
1303700,1,0,0,1,1,0,1,1,0,0,0,12,6,0,2,12,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,Prefeitura Municipal de Santo Antônio do Içá - AM,AM,matched (3)
1303809,1,0,0,1,1,0,1,1,8,0,0,14,10,0,4,6,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,5,5,3,3,3,3,4.125,4.125,3.5,3.5,3.5,3.5,3.6500001,Prefeitura Municipal de São Gabriel da Cachoeira - AM,AM,matched (3)
1303908,1,0,0,1,1,0,0,1,6,0,0,11,6,0,0,24,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de São Paulo de Olivença - AM,AM,matched (3)
1303957,1,0,0,1,1,0,0,1,0,0,0,12,12,0,0,4,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,3,3,3,2,2.875,2.875,3.5,3.5,3.5,2.6666667,3.2583334,Prefeitura Municipal de São Sebastião do Uatumã - AM,AM,matched (3)
1304005,1,0,0,1,1,0,0,1,12,0,0,16,7,0,0,2,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,2,3.5,3.5,3.5,2.6666667,2.6666667,2.6666667,3.2250001,Prefeitura Municipal de Silves - AM,AM,matched (3)
1304062,1,0,0,1,1,1,0,1,3,0,0,20,12,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4,3,2,3,1,2,3.5,2.875,2.6666667,3.5,1.8333334,2.6666667,2.7916667,Prefeitura Municipal de Tabatinga - AM,AM,matched (3)
1304104,1,0,0,1,1,0,0,1,4,0,0,13,12,0,0,12,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,2,3,3.5,3.5,3.5,3.5,2.6666667,3.5,3.4083333,Prefeitura Municipal de Tapauá - AM,AM,matched (3)
1304203,1,0,0,1,1,0,1,1,6,0,0,7,10,0,8,12,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,5,5,3,2,2,2,4.125,4.125,3.5,2.6666667,2.6666667,2.6666667,3.375,Prefeitura Municipal de Tefé - AM,AM,matched (3)
1304237,0,0,0,1,1,0,0,0,0,0,0,12,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,1,0,0,1,2.25,2.25,1.8333334,1,1,1.8333334,1.75,Prefeitura Municipal de Tonantins - AM,AM,matched (3)
1304260,1,0,0,1,1,0,0,1,3,0,0,16,10,0,0,10,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,1,0,2,3.5,3.5,3.5,1.8333334,1,2.6666667,2.95,Prefeitura Municipal de Uarini - AM,AM,matched (3)
1304302,1,0,0,1,1,0,0,0,2,0,0,7,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3,3,2,2,1,2,2.875,2.875,2.6666667,2.6666667,1.8333334,2.6666667,2.625,Prefeitura Municipal de Urucará - AM,AM,matched (3)
1304401,1,0,0,1,1,0,0,1,12,0,0,14,7,0,0,2,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Urucurituba - AM,AM,matched (3)
1400027,1,0,0,1,1,0,0,1,4,0,0,16,12,0,0,12,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,4,2,2,2,0,3.5,3.5,2.6666667,2.6666667,2.6666667,1,2.6833334,Prefeitura Municipal de Amajari - RR,RR,matched (3)
1400050,1,0,0,1,1,0,0,1,24,0,0,12,10,0,0,10,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,4,4,2,2,3,1,3.5,3.5,2.6666667,2.6666667,3.5,1.8333334,2.8666668,Prefeitura Municipal de Alto Alegre - RR,RR,matched (3)
1400100,1,0,0,1,1,0,1,1,12,0,0,12,22,0,12,12,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,5,5,3,3,2,3,4.125,4.125,3.5,3.5,2.6666667,3.5,3.5583334,Prefeitura Municipal de Boa Vista - RR,RR,matched (3)
1400159,1,0,0,1,1,0,0,1,4,0,0,12,2,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,2,0,1,2,3.5,3.5,2.6666667,1,1.8333334,2.6666667,2.5916667,Prefeitura Municipal de Bonfim - RR,RR,matched (3)
1400175,1,1,0,1,1,0,0,1,12,4,0,12,24,0,0,12,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,5,5,4,3,3,4,4.125,4.125,4.3333335,3.5,3.5,4.3333335,4.0999999,Prefeitura Municipal de Cantá - RR,RR,matched (3)
1400209,0,0,0,1,1,0,0,1,0,0,0,12,12,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,2,0,0,0,2.875,2.875,2.6666667,1,1,1,2.1666667,Prefeitura Municipal de Caracaraí - RR,RR,matched (3)
1400233,1,0,0,1,1,0,0,1,0,0,0,12,12,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,3,2,3,1,2,2,2.875,2.25,3.5,1.8333334,2.6666667,2.6666667,2.9083333,Prefeitura Municipal de Caroebe - RR,RR,matched (3)
1400282,0,1,1,1,1,0,0,1,0,3,3,12,12,0,0,12,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,5,5,3,1,1,3,4.125,4.125,3.5,1.8333334,1.8333334,3.5,3.2833333,Prefeitura Municipal de Iracema - RR,RR,matched (3)
1400308,1,0,0,1,1,0,0,1,5,0,0,8,3,0,0,5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,2,2,0,1,3.5,3.5,2.6666667,2.6666667,1,1.8333334,2.5916667,Prefeitura Municipal de Mucajaí - RR,RR,matched (3)
