code_muni,edu,saude,assit_des_soc,turismo,cultura,habitacao,meio_ambiente,transporte,des_urbano,san_bas,gest_agua,res_solid,soma,eq1
1718451,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718550,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718659,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718709,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718758,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718808,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
1718840,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718865,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718881,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718899,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
1718907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1719004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720002,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720150,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720200,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720259,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720309,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720499,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720655,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720804,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720853,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720903,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720937,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720978,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1721000,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
1721109,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
1721208,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1721257,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
1721307,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
1722081,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1722107,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100055,0,0,0,0,0,0,0,0,1,1,0,1,3,2.25
2100105,1,1,1,1,1,0,0,0,0,1,0,0,6,3.5
2100154,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100303,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100402,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100436,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100477,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100550,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100600,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100709,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100808,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100832,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2100873,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100956,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101103,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101202,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101251,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101301,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2101350,0,0,0,0,1,0,0,0,0,1,0,0,2,1.8333334
2101400,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101509,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101608,0,0,0,0,0,0,1,1,1,0,0,0,3,2.25
2101707,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101731,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101772,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101806,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101905,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101939,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101970,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102002,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102036,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102077,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102150,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102200,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102309,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2102325,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102358,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102374,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2102408,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102556,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102606,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102705,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102754,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102804,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2102903,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103109,0,0,1,1,1,0,1,0,0,0,1,1,6,3.5
2103125,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103158,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103174,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103208,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103257,0,0,0,0,0,0,0,0,1,1,0,1,3,2.25
2103307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103406,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103505,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103554,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103703,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2103752,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103802,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103901,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104008,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104057,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104073,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104081,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104099,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104107,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104206,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104305,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104404,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104503,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104552,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104602,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104628,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104651,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104677,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104701,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104800,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104909,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2105005,1,1,1,0,1,0,1,0,1,1,0,1,8,4.3333335
2105104,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2105153,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105203,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105302,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105351,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105401,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105427,0,0,0,0,0,0,0,0,1,1,0,1,3,2.25
2105450,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105500,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105609,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105658,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105708,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105807,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105906,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105922,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105948,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105963,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105989,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106102,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106201,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106300,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106326,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106359,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106375,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106409,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106508,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106607,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106631,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106672,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106706,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106755,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106805,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106904,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2107001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2107100,1,1,1,1,1,1,1,1,1,1,0,1,11,5.5833335
2107209,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2107258,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2107308,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2107357,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4166666
2107407,1,0,0,0,0,0,0,0,0,1,0,1,3,2.25
2107456,1,1,1,0,1,1,1,1,0,1,0,0,8,4.3333335
2107506,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
2107605,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2107704,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2107803,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2107902,1,1,1,0,1,1,1,0,1,1,0,1,9,4.75
2108009,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108058,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108108,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108207,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108256,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108306,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2108405,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108454,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108504,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108603,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108702,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108801,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108900,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109007,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109056,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2109106,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109205,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109239,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109270,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109304,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2109403,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109452,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109502,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109551,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109601,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109700,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109759,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109809,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109908,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110039,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110104,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110203,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110237,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110278,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110302,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110401,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110500,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2110609,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110658,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110708,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110807,1,1,1,0,0,0,0,0,0,0,0,0,3,2.25
2110856,0,0,0,0,0,0,0,0,1,1,0,1,3,2.25
2110906,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111003,1,1,1,0,0,0,1,0,1,0,0,1,6,3.5
2111029,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111052,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111078,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111102,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111201,0,0,0,0,0,0,0,0,0,1,1,0,2,1.8333334
2111250,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111300,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111409,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111508,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111532,0,0,0,0,0,0,0,0,1,1,0,1,3,2.25
2111573,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111607,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111631,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111672,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111706,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2111722,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111748,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111763,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111789,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2111805,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111904,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111953,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112100,1,1,0,0,0,0,0,0,0,0,0,0,2,1.8333334
2112209,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112233,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112274,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112308,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112407,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112456,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112506,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112704,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112803,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112852,0,0,0,0,0,0,0,0,1,1,0,1,3,2.25
2112902,1,1,1,0,0,0,0,0,0,1,0,1,5,3.0833333
2113009,0,0,0,0,0,0,1,0,0,1,0,0,2,1.8333334
2114007,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200053,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200103,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200202,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2200251,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200277,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200301,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200400,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200459,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200509,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200608,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2200707,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200806,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200905,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200954,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201002,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201051,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201150,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201176,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201200,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201309,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201408,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201556,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201572,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201606,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201705,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201739,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201770,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201804,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201903,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201919,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2201929,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201945,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201960,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201988,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202000,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2202026,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202059,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202075,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202083,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2202091,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202109,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202117,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202133,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202174,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202208,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202251,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202406,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202455,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202505,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202539,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2202554,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202653,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2202703,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2202711,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202729,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2202737,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202752,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202778,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202802,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202851,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202901,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203008,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203107,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203206,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203230,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203255,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203271,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203305,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203354,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203404,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203420,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203453,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203503,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203602,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203701,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203750,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203800,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203859,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203909,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204006,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204105,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204154,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204303,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204352,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204402,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204550,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204600,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2204659,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2204709,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204808,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205102,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205151,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205201,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205250,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2205276,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205300,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205359,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205409,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205458,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205508,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205516,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205524,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205532,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205540,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2205557,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205565,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205573,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205581,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205599,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205607,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205706,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2205805,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205854,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205904,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205953,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206050,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206100,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206209,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206308,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206357,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206407,0,0,1,0,0,0,0,1,1,1,1,0,5,3.0833333
2206506,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206654,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206670,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206696,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2206704,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206720,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206753,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206803,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206902,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2206951,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207009,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207108,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2207207,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207306,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207355,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207405,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207504,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207553,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207603,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207702,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2207751,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2207777,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207793,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207801,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207850,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207900,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207934,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207959,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208007,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208106,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208205,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208304,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208403,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208502,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208551,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208601,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208650,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208700,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208809,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208858,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208874,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208908,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2209005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2209104,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2209153,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2209203,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2209302,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2209351,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2209377,0,0,0,0,0,0,0,0,0,0,0,0,0,1
